period,date,region,trust_name,ae_type,total_attendances,within_4hrs,breaches_over_4hrs,pct_within_4hrs,emergency_admissions,avg_wait_minutes,over_12hr_waits
2024-04,2024-04-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,8963,6391,2572,71.3,2279,176,8
2024-04,2024-04-01,Midlands,University Hospitals Birmingham,Type 2 - Specialist,1905,1396,509,73.3,570,132,0
2024-04,2024-04-01,Midlands,University Hospitals Birmingham,Type 3 - Minor Injuries,3275,2185,1090,66.7,688,172,0
2024-04,2024-04-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,14205,12257,1948,86.3,4771,67,40
2024-04,2024-04-01,Midlands,Nottingham University Hospitals,Type 2 - Specialist,1648,1094,554,66.3,405,189,0
2024-04,2024-04-01,Midlands,Nottingham University Hospitals,Type 3 - Minor Injuries,3352,2737,615,81.6,686,137,0
2024-04,2024-04-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,12717,9828,2889,77.3,3193,149,208
2024-04,2024-04-01,Midlands,University Hospitals of Leicester,Type 2 - Specialist,653,404,249,61.8,107,203,0
2024-04,2024-04-01,Midlands,University Hospitals of Leicester,Type 3 - Minor Injuries,3661,3178,483,86.8,945,97,0
2024-04,2024-04-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,14774,11098,3676,75.1,3427,152,383
2024-04,2024-04-01,Midlands,Coventry and Warwickshire,Type 2 - Specialist,2576,2127,449,82.5,841,123,0
2024-04,2024-04-01,Midlands,Coventry and Warwickshire,Type 3 - Minor Injuries,4223,2928,1295,69.3,1398,201,0
2024-04,2024-04-01,South East,Oxford University Hospitals,Type 1 - Major A&E,10822,8903,1919,82.3,2262,80,149
2024-04,2024-04-01,South East,Oxford University Hospitals,Type 2 - Specialist,3056,2159,897,70.6,758,197,0
2024-04,2024-04-01,South East,Oxford University Hospitals,Type 3 - Minor Injuries,738,465,273,62.9,165,239,0
2024-04,2024-04-01,South East,Brighton and Sussex,Type 1 - Major A&E,9174,6314,2860,68.8,1399,167,152
2024-04,2024-04-01,South East,Brighton and Sussex,Type 2 - Specialist,4238,3132,1106,73.9,1232,167,0
2024-04,2024-04-01,South East,Brighton and Sussex,Type 3 - Minor Injuries,1739,1221,518,70.2,566,207,0
2024-04,2024-04-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,14269,12037,2232,84.4,4965,95,204
2024-04,2024-04-01,South East,Royal Surrey NHS Foundation Trust,Type 2 - Specialist,2750,2078,672,75.5,443,139,0
2024-04,2024-04-01,South East,Royal Surrey NHS Foundation Trust,Type 3 - Minor Injuries,3039,2091,948,68.8,974,171,0
2024-04,2024-04-01,South East,East Kent Hospitals,Type 1 - Major A&E,10854,8582,2272,79.1,3650,119,218
2024-04,2024-04-01,South East,East Kent Hospitals,Type 2 - Specialist,2176,1788,388,82.1,585,109,0
2024-04,2024-04-01,South East,East Kent Hospitals,Type 3 - Minor Injuries,3048,2194,854,72.0,953,195,0
2024-04,2024-04-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,12796,9537,3259,74.5,3928,178,191
2024-04,2024-04-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 2 - Specialist,2270,1962,308,86.4,627,75,0
2024-04,2024-04-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 3 - Minor Injuries,1529,1033,496,67.5,415,208,0
2024-04,2024-04-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,15024,9925,5099,66.1,4711,185,464
2024-04,2024-04-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 2 - Specialist,2542,1578,964,62.1,737,240,0
2024-04,2024-04-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 3 - Minor Injuries,1799,1218,581,67.7,435,191,0
2024-04,2024-04-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,4385,3109,1276,70.9,672,201,9
2024-04,2024-04-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 2 - Specialist,1477,986,491,66.8,323,213,0
2024-04,2024-04-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 3 - Minor Injuries,4495,3500,995,77.9,1321,149,0
2024-04,2024-04-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,3388,2659,729,78.5,988,112,8
2024-04,2024-04-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 2 - Specialist,1430,979,451,68.5,242,183,0
2024-04,2024-04-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 3 - Minor Injuries,865,715,150,82.6,281,84,0
2024-04,2024-04-01,South West,University Hospitals Bristol,Type 1 - Major A&E,4156,3234,922,77.8,1297,155,15
2024-04,2024-04-01,South West,University Hospitals Bristol,Type 2 - Specialist,2277,1791,486,78.6,439,140,0
2024-04,2024-04-01,South West,University Hospitals Bristol,Type 3 - Minor Injuries,4104,2845,1259,69.3,903,200,0
2024-04,2024-04-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,13575,11762,1813,86.6,3419,89,210
2024-04,2024-04-01,South West,Royal Devon University Healthcare,Type 2 - Specialist,3681,2329,1352,63.3,1147,243,0
2024-04,2024-04-01,South West,Royal Devon University Healthcare,Type 3 - Minor Injuries,1919,1656,263,86.3,466,91,0
2024-04,2024-04-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,9994,6221,3773,62.2,3383,222,550
2024-04,2024-04-01,South West,Plymouth Hospitals NHS Trust,Type 2 - Specialist,4038,2916,1122,72.2,764,142,0
2024-04,2024-04-01,South West,Plymouth Hospitals NHS Trust,Type 3 - Minor Injuries,1004,817,187,81.3,237,116,0
2024-04,2024-04-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,10313,8291,2022,80.4,1743,134,93
2024-04,2024-04-01,East of England,Cambridge University Hospitals,Type 2 - Specialist,1244,759,485,61.0,314,241,0
2024-04,2024-04-01,East of England,Cambridge University Hospitals,Type 3 - Minor Injuries,2665,1609,1056,60.3,619,239,0
2024-04,2024-04-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,12012,8201,3811,68.3,3024,215,257
2024-04,2024-04-01,East of England,Norfolk and Norwich,Type 2 - Specialist,2900,2288,612,78.9,839,125,0
2024-04,2024-04-01,East of England,Norfolk and Norwich,Type 3 - Minor Injuries,2633,2314,319,87.8,777,58,0
2024-04,2024-04-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,10933,8406,2527,76.9,2896,113,114
2024-04,2024-04-01,East of England,Addenbrookes Hospital Trust,Type 2 - Specialist,2923,2330,593,79.7,508,106,0
2024-04,2024-04-01,East of England,Addenbrookes Hospital Trust,Type 3 - Minor Injuries,3350,2662,688,79.5,901,120,0
2024-05,2024-05-01,London,Barts Health NHS Trust,Type 1 - Major A&E,15518,8881,6637,57.2,3572,252,257
2024-05,2024-05-01,London,Barts Health NHS Trust,Type 2 - Specialist,1756,1029,727,58.6,604,272,0
2024-05,2024-05-01,London,Barts Health NHS Trust,Type 3 - Minor Injuries,3256,1723,1533,52.9,972,283,0
2024-05,2024-05-01,London,Imperial College Healthcare,Type 1 - Major A&E,6346,3290,3056,51.8,1313,297,390
2024-05,2024-05-01,London,Imperial College Healthcare,Type 2 - Specialist,2750,1801,949,65.5,669,197,0
2024-05,2024-05-01,London,Imperial College Healthcare,Type 3 - Minor Injuries,2022,1493,529,73.8,484,179,0
2024-05,2024-05-01,London,Kings College Hospital,Type 1 - Major A&E,10234,6723,3511,65.7,2826,220,258
2024-05,2024-05-01,London,Kings College Hospital,Type 2 - Specialist,4248,2311,1937,54.4,1207,296,0
2024-05,2024-05-01,London,Kings College Hospital,Type 3 - Minor Injuries,2612,2109,503,80.7,605,131,0
2024-05,2024-05-01,London,Guy's and St Thomas',Type 1 - Major A&E,8247,6138,2109,74.4,1616,139,162
2024-05,2024-05-01,London,Guy's and St Thomas',Type 2 - Specialist,2093,1293,800,61.8,612,252,0
2024-05,2024-05-01,London,Guy's and St Thomas',Type 3 - Minor Injuries,1104,720,384,65.2,217,204,0
2024-05,2024-05-01,London,University College London Hospitals,Type 1 - Major A&E,8544,5641,2903,66.0,1681,227,241
2024-05,2024-05-01,London,University College London Hospitals,Type 2 - Specialist,3996,3074,922,76.9,607,109,0
2024-05,2024-05-01,London,University College London Hospitals,Type 3 - Minor Injuries,1554,1217,337,78.3,379,103,0
2024-05,2024-05-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,8044,6774,1270,84.2,2802,85,154
2024-05,2024-05-01,North West,Manchester University NHS Foundation Trust,Type 2 - Specialist,1020,882,138,86.4,295,96,0
2024-05,2024-05-01,North West,Manchester University NHS Foundation Trust,Type 3 - Minor Injuries,2813,2282,531,81.1,586,127,0
2024-05,2024-05-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,15087,12630,2457,83.7,4193,108,149
2024-05,2024-05-01,North West,Liverpool University Hospitals,Type 2 - Specialist,1915,1301,614,67.9,290,188,0
2024-05,2024-05-01,North West,Liverpool University Hospitals,Type 3 - Minor Injuries,1781,1186,595,66.5,322,209,0
2024-05,2024-05-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,3721,3146,575,84.5,646,119,46
2024-05,2024-05-01,North West,Lancashire Teaching Hospitals,Type 2 - Specialist,791,619,172,78.2,132,123,0
2024-05,2024-05-01,North West,Lancashire Teaching Hospitals,Type 3 - Minor Injuries,1954,1520,434,77.8,516,124,0
2024-05,2024-05-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,12539,10535,2004,84.0,3422,109,271
2024-05,2024-05-01,North West,Bolton NHS Foundation Trust,Type 2 - Specialist,1670,1121,549,67.1,554,224,0
2024-05,2024-05-01,North West,Bolton NHS Foundation Trust,Type 3 - Minor Injuries,1350,899,451,66.6,282,221,0
2024-05,2024-05-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,8657,5489,3168,63.4,2698,240,435
2024-05,2024-05-01,Midlands,University Hospitals Birmingham,Type 2 - Specialist,2715,2301,414,84.8,550,101,0
2024-05,2024-05-01,Midlands,University Hospitals Birmingham,Type 3 - Minor Injuries,2482,1790,692,72.1,615,194,0
2024-05,2024-05-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,13319,9264,4055,69.6,2075,202,478
2024-05,2024-05-01,Midlands,Nottingham University Hospitals,Type 2 - Specialist,1016,819,197,80.5,173,102,0
2024-05,2024-05-01,Midlands,Nottingham University Hospitals,Type 3 - Minor Injuries,3157,2028,1129,64.2,1035,229,0
2024-05,2024-05-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,11403,9363,2040,82.1,3911,121,162
2024-05,2024-05-01,Midlands,University Hospitals of Leicester,Type 2 - Specialist,3032,2318,714,76.4,649,162,0
2024-05,2024-05-01,Midlands,University Hospitals of Leicester,Type 3 - Minor Injuries,1994,1255,739,62.9,407,227,0
2024-05,2024-05-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,6098,4389,1709,72.0,1009,178,102
2024-05,2024-05-01,Midlands,Coventry and Warwickshire,Type 2 - Specialist,3852,2377,1475,61.7,627,237,0
2024-05,2024-05-01,Midlands,Coventry and Warwickshire,Type 3 - Minor Injuries,1074,696,378,64.8,200,237,0
2024-05,2024-05-01,South East,Oxford University Hospitals,Type 1 - Major A&E,11387,7739,3648,68.0,3356,186,270
2024-05,2024-05-01,South East,Oxford University Hospitals,Type 2 - Specialist,1651,1235,416,74.8,481,139,0
2024-05,2024-05-01,South East,Oxford University Hospitals,Type 3 - Minor Injuries,2013,1565,448,77.7,521,154,0
2024-05,2024-05-01,South East,Brighton and Sussex,Type 1 - Major A&E,6632,5425,1207,81.8,1912,112,107
2024-05,2024-05-01,South East,Brighton and Sussex,Type 2 - Specialist,2129,1668,461,78.3,461,141,0
2024-05,2024-05-01,South East,Brighton and Sussex,Type 3 - Minor Injuries,2819,1742,1077,61.8,701,209,0
2024-05,2024-05-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,9602,6600,3002,68.7,1927,193,236
2024-05,2024-05-01,South East,Royal Surrey NHS Foundation Trust,Type 2 - Specialist,1302,1058,244,81.3,220,108,0
2024-05,2024-05-01,South East,Royal Surrey NHS Foundation Trust,Type 3 - Minor Injuries,1710,1491,219,87.2,575,67,0
2024-05,2024-05-01,South East,East Kent Hospitals,Type 1 - Major A&E,5642,4417,1225,78.3,1552,140,74
2024-05,2024-05-01,South East,East Kent Hospitals,Type 2 - Specialist,3845,3242,603,84.3,1115,92,0
2024-05,2024-05-01,South East,East Kent Hospitals,Type 3 - Minor Injuries,674,523,151,77.6,161,140,0
2024-05,2024-05-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,10596,6318,4278,59.6,3592,231,599
2024-05,2024-05-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 2 - Specialist,2160,1470,690,68.0,686,212,0
2024-05,2024-05-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 3 - Minor Injuries,1295,845,450,65.2,371,182,0
2024-05,2024-05-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,4624,2840,1784,61.4,1545,212,201
2024-05,2024-05-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 2 - Specialist,2491,2007,484,80.6,787,100,0
2024-05,2024-05-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 3 - Minor Injuries,1997,1560,437,78.1,637,133,0
2024-05,2024-05-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,7683,5441,2242,70.8,1586,175,229
2024-05,2024-05-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 2 - Specialist,4158,2913,1245,70.0,823,161,0
2024-05,2024-05-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 3 - Minor Injuries,2556,2198,358,86.0,448,66,0
2024-05,2024-05-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,12960,8910,4050,68.7,4408,181,190
2024-05,2024-05-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 2 - Specialist,2078,1633,445,78.6,684,115,0
2024-05,2024-05-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 3 - Minor Injuries,2474,1860,614,75.2,466,167,0
2024-05,2024-05-01,South West,University Hospitals Bristol,Type 1 - Major A&E,7749,5162,2587,66.6,2578,171,37
2024-05,2024-05-01,South West,University Hospitals Bristol,Type 2 - Specialist,3019,2579,440,85.4,500,112,0
2024-05,2024-05-01,South West,University Hospitals Bristol,Type 3 - Minor Injuries,1035,661,374,63.8,239,222,0
2024-05,2024-05-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,16909,12489,4420,73.9,4210,140,484
2024-05,2024-05-01,South West,Royal Devon University Healthcare,Type 2 - Specialist,1780,1271,509,71.4,578,184,0
2024-05,2024-05-01,South West,Royal Devon University Healthcare,Type 3 - Minor Injuries,4032,3291,741,81.6,854,83,0
2024-05,2024-05-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,4612,2729,1883,59.2,1357,230,90
2024-05,2024-05-01,South West,Plymouth Hospitals NHS Trust,Type 2 - Specialist,1613,1336,277,82.8,381,128,0
2024-05,2024-05-01,South West,Plymouth Hospitals NHS Trust,Type 3 - Minor Injuries,3246,2364,882,72.8,495,158,0
2024-05,2024-05-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,6817,5415,1402,79.4,2129,97,142
2024-05,2024-05-01,East of England,Cambridge University Hospitals,Type 2 - Specialist,2278,1965,313,86.2,434,59,0
2024-05,2024-05-01,East of England,Cambridge University Hospitals,Type 3 - Minor Injuries,3904,2329,1575,59.6,1273,217,0
2024-05,2024-05-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,8355,5915,2440,70.8,1804,162,336
2024-05,2024-05-01,East of England,Norfolk and Norwich,Type 2 - Specialist,2875,1797,1078,62.5,496,195,0
2024-05,2024-05-01,East of England,Norfolk and Norwich,Type 3 - Minor Injuries,4095,2768,1327,67.6,915,194,0
2024-05,2024-05-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,8261,5472,2789,66.2,2165,196,180
2024-05,2024-05-01,East of England,Addenbrookes Hospital Trust,Type 2 - Specialist,2312,1735,577,75.0,634,176,0
2024-05,2024-05-01,East of England,Addenbrookes Hospital Trust,Type 3 - Minor Injuries,2259,1320,939,58.4,597,230,0
2024-06,2024-06-01,London,Barts Health NHS Trust,Type 1 - Major A&E,4296,3139,1157,73.1,802,140,138
2024-06,2024-06-01,London,Barts Health NHS Trust,Type 2 - Specialist,842,539,303,63.9,135,245,0
2024-06,2024-06-01,London,Barts Health NHS Trust,Type 3 - Minor Injuries,1353,927,426,68.5,228,179,0
2024-06,2024-06-01,London,Imperial College Healthcare,Type 1 - Major A&E,14623,10384,4239,71.0,2623,170,145
2024-06,2024-06-01,London,Imperial College Healthcare,Type 2 - Specialist,2150,1630,520,75.8,619,117,0
2024-06,2024-06-01,London,Imperial College Healthcare,Type 3 - Minor Injuries,743,433,310,58.2,163,278,0
2024-06,2024-06-01,London,Kings College Hospital,Type 1 - Major A&E,11546,5834,5712,50.5,2402,272,638
2024-06,2024-06-01,London,Kings College Hospital,Type 2 - Specialist,771,420,351,54.4,142,246,0
2024-06,2024-06-01,London,Kings College Hospital,Type 3 - Minor Injuries,2761,1928,833,69.8,468,176,0
2024-06,2024-06-01,London,Guy's and St Thomas',Type 1 - Major A&E,3924,2905,1019,74.0,1368,148,12
2024-06,2024-06-01,London,Guy's and St Thomas',Type 2 - Specialist,2786,1699,1087,61.0,487,237,0
2024-06,2024-06-01,London,Guy's and St Thomas',Type 3 - Minor Injuries,2468,1356,1112,54.9,623,293,0
2024-06,2024-06-01,London,University College London Hospitals,Type 1 - Major A&E,13389,7512,5877,56.1,3860,275,37
2024-06,2024-06-01,London,University College London Hospitals,Type 2 - Specialist,1348,780,568,57.8,217,224,0
2024-06,2024-06-01,London,University College London Hospitals,Type 3 - Minor Injuries,1286,876,410,68.1,341,203,0
2024-06,2024-06-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,12579,8840,3739,70.3,2749,187,468
2024-06,2024-06-01,North West,Manchester University NHS Foundation Trust,Type 2 - Specialist,2791,2015,776,72.2,770,176,0
2024-06,2024-06-01,North West,Manchester University NHS Foundation Trust,Type 3 - Minor Injuries,2603,1872,731,71.9,516,168,0
2024-06,2024-06-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,8097,6732,1365,83.1,2411,104,74
2024-06,2024-06-01,North West,Liverpool University Hospitals,Type 2 - Specialist,1537,940,597,61.1,465,235,0
2024-06,2024-06-01,North West,Liverpool University Hospitals,Type 3 - Minor Injuries,1275,991,284,77.7,394,137,0
2024-06,2024-06-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,9961,6177,3784,62.0,2962,211,339
2024-06,2024-06-01,North West,Lancashire Teaching Hospitals,Type 2 - Specialist,1796,1241,555,69.1,401,189,0
2024-06,2024-06-01,North West,Lancashire Teaching Hospitals,Type 3 - Minor Injuries,1540,1156,384,75.0,322,173,0
2024-06,2024-06-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,3135,2346,789,74.8,763,151,40
2024-06,2024-06-01,North West,Bolton NHS Foundation Trust,Type 2 - Specialist,2835,2398,437,84.6,866,105,0
2024-06,2024-06-01,North West,Bolton NHS Foundation Trust,Type 3 - Minor Injuries,900,632,268,70.1,274,193,0
2024-06,2024-06-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,9782,7082,2700,72.4,2453,191,51
2024-06,2024-06-01,Midlands,University Hospitals Birmingham,Type 2 - Specialist,2328,1782,546,76.5,632,166,0
2024-06,2024-06-01,Midlands,University Hospitals Birmingham,Type 3 - Minor Injuries,3411,2781,630,81.5,616,86,0
2024-06,2024-06-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,7791,5650,2141,72.5,1906,136,317
2024-06,2024-06-01,Midlands,Nottingham University Hospitals,Type 2 - Specialist,3380,2670,710,79.0,514,147,0
2024-06,2024-06-01,Midlands,Nottingham University Hospitals,Type 3 - Minor Injuries,951,687,264,72.2,287,167,0
2024-06,2024-06-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,11828,8351,3477,70.6,3954,166,116
2024-06,2024-06-01,Midlands,University Hospitals of Leicester,Type 2 - Specialist,507,293,214,57.7,107,274,0
2024-06,2024-06-01,Midlands,University Hospitals of Leicester,Type 3 - Minor Injuries,936,662,274,70.7,171,162,0
2024-06,2024-06-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,3126,2367,759,75.7,660,157,39
2024-06,2024-06-01,Midlands,Coventry and Warwickshire,Type 2 - Specialist,627,445,182,70.8,194,204,0
