transaction_id,date,year,month,price_gbp,property_type,new_build,region,postcode_area
TX-043136,2020-10-27,2020,10,151001,Flat,1,Yorkshire,YO7
TX-043137,2018-09-06,2018,9,266026,Semi-Detached,1,West Midlands,WE18
TX-043138,2019-02-24,2019,2,395633,Detached,0,West Midlands,WE21
TX-043139,2022-11-08,2022,11,344580,Semi-Detached,0,East of England,EA13
TX-043140,2019-10-20,2019,10,210100,Terraced,1,West Midlands,WE18
TX-043141,2020-02-23,2020,2,417109,Terraced,0,London,LO15
TX-043142,2019-02-13,2019,2,188533,Terraced,0,North East,NO12
TX-043143,2022-07-28,2022,7,472166,Terraced,0,London,LO9
TX-043144,2023-08-23,2023,8,256281,Detached,0,Scotland,SC14
TX-043145,2021-03-20,2021,3,247726,Semi-Detached,0,North West,NO17
TX-043146,2024-05-22,2024,5,176905,Flat,0,East of England,EA6
TX-043147,2024-08-07,2024,8,195667,Terraced,0,Northern Ireland,NO2
TX-043148,2021-10-12,2021,10,148230,Flat,0,East Midlands,EA20
TX-043149,2023-08-24,2023,8,509197,Terraced,0,London,LO6
TX-043150,2022-11-01,2022,11,106623,Terraced,0,West Midlands,WE8
TX-043151,2022-11-19,2022,11,391855,Detached,0,North West,NO10
TX-043152,2024-02-03,2024,2,96693,Flat,0,Yorkshire,YO3
TX-043153,2022-04-19,2022,4,184526,Terraced,1,Northern Ireland,NO13
TX-043154,2020-11-21,2020,11,449371,Terraced,0,South East,SO20
TX-043155,2023-02-20,2023,2,593682,Semi-Detached,0,London,LO26
TX-043156,2020-11-25,2020,11,113007,Terraced,0,Northern Ireland,NO8
TX-043157,2018-02-04,2018,2,277655,Semi-Detached,0,Yorkshire,YO29
TX-043158,2021-01-12,2021,1,389980,Terraced,0,South East,SO13
TX-043159,2020-12-13,2020,12,220410,Semi-Detached,0,North West,NO26
TX-043160,2020-07-09,2020,7,218118,Terraced,0,Scotland,SC6
TX-043161,2024-08-26,2024,8,525874,Detached,0,Northern Ireland,NO29
TX-043162,2018-01-22,2018,1,253905,Terraced,0,East of England,EA20
TX-043163,2020-12-17,2020,12,658314,Semi-Detached,0,East of England,EA27
TX-043164,2021-11-21,2021,11,186078,Semi-Detached,1,Northern Ireland,NO2
TX-043165,2023-07-10,2023,7,316482,Semi-Detached,0,South East,SO7
TX-043166,2021-04-25,2021,4,171295,Terraced,1,East of England,EA5
TX-043167,2024-02-20,2024,2,351846,Detached,0,Yorkshire,YO29
TX-043168,2020-08-06,2020,8,504243,Semi-Detached,0,London,LO26
TX-043169,2024-01-22,2024,1,372533,Terraced,0,Wales,WA4
TX-043170,2020-01-15,2020,1,221576,Terraced,0,Yorkshire,YO27
TX-043171,2018-06-26,2018,6,907454,Detached,1,London,LO11
TX-043172,2023-02-11,2023,2,454521,Detached,0,Yorkshire,YO9
TX-043173,2018-09-23,2018,9,169286,Terraced,0,North West,NO25
TX-043174,2020-04-23,2020,4,89769,Terraced,0,Wales,WA24
TX-043175,2022-07-24,2022,7,127326,Flat,0,North East,NO14
TX-043176,2022-02-19,2022,2,221791,Flat,0,East of England,EA20
TX-043177,2024-10-13,2024,10,402250,Terraced,1,South East,SO26
TX-043178,2024-11-17,2024,11,105427,Flat,0,North West,NO20
TX-043179,2022-03-05,2022,3,301859,Terraced,0,East of England,EA6
TX-043180,2024-02-06,2024,2,202273,Flat,0,Yorkshire,YO23
TX-043181,2023-06-01,2023,6,1141157,Semi-Detached,0,London,LO14
TX-043182,2022-07-06,2022,7,125786,Flat,0,West Midlands,WE29
TX-043183,2023-10-08,2023,10,171488,Semi-Detached,0,Scotland,SC25
TX-043184,2023-08-15,2023,8,199245,Semi-Detached,0,North West,NO20
TX-043185,2018-08-28,2018,8,310188,Detached,0,East Midlands,EA3
TX-043186,2022-03-23,2022,3,289594,Detached,0,Northern Ireland,NO7
TX-043187,2022-11-02,2022,11,243967,Terraced,0,South West,SO17
TX-043188,2019-05-15,2019,5,155879,Terraced,0,North West,NO14
TX-043189,2018-08-16,2018,8,680364,Detached,0,South East,SO7
TX-043190,2021-09-06,2021,9,198209,Detached,0,Wales,WA29
TX-043191,2020-05-16,2020,5,326405,Terraced,0,South West,SO14
TX-043192,2018-09-22,2018,9,166242,Terraced,0,North West,NO21
TX-043193,2022-03-05,2022,3,335046,Detached,0,North West,NO11
TX-043194,2019-08-18,2019,8,260246,Semi-Detached,0,East Midlands,EA20
TX-043195,2021-10-10,2021,10,133715,Flat,0,North West,NO22
TX-043196,2022-09-21,2022,9,242784,Semi-Detached,0,Yorkshire,YO27
TX-043197,2020-08-17,2020,8,319935,Detached,0,North East,NO2
TX-043198,2020-01-21,2020,1,364591,Terraced,0,London,LO5
TX-043199,2023-11-07,2023,11,425243,Detached,0,Scotland,SC6
TX-043200,2018-04-26,2018,4,290031,Detached,0,Yorkshire,YO6
TX-043201,2018-05-26,2018,5,196911,Terraced,0,Wales,WA10
TX-043202,2021-11-01,2021,11,844158,Detached,0,London,LO22
TX-043203,2020-06-19,2020,6,266435,Semi-Detached,0,East of England,EA3
TX-043204,2018-08-26,2018,8,94229,Flat,0,Yorkshire,YO26
TX-043205,2023-02-24,2023,2,225391,Flat,0,London,LO22
TX-043206,2018-08-28,2018,8,380500,Semi-Detached,0,East of England,EA4
TX-043207,2018-07-13,2018,7,418249,Semi-Detached,0,South West,SO20
TX-043208,2020-08-19,2020,8,139856,Terraced,0,Scotland,SC13
TX-043209,2024-08-08,2024,8,258121,Semi-Detached,0,West Midlands,WE12
TX-043210,2022-08-11,2022,8,240936,Terraced,0,South East,SO22
TX-043211,2022-09-15,2022,9,161308,Semi-Detached,0,Yorkshire,YO17
TX-043212,2021-10-28,2021,10,120998,Terraced,0,North East,NO28
TX-043213,2024-12-11,2024,12,667725,Semi-Detached,1,East of England,EA5
TX-043214,2020-03-27,2020,3,397410,Terraced,1,London,LO28
TX-043215,2023-11-15,2023,11,132124,Terraced,0,North East,NO2
TX-043216,2024-04-05,2024,4,316683,Terraced,0,East of England,EA16
TX-043217,2018-01-06,2018,1,101743,Flat,0,South West,SO24
TX-043218,2024-04-25,2024,4,487700,Semi-Detached,0,London,LO8
TX-043219,2022-08-19,2022,8,1444813,Detached,0,London,LO4
TX-043220,2019-06-21,2019,6,432828,Terraced,1,London,LO12
TX-043221,2018-06-26,2018,6,98478,Flat,1,Wales,WA2
TX-043222,2021-02-14,2021,2,547254,Semi-Detached,0,London,LO7
TX-043223,2023-05-25,2023,5,324627,Semi-Detached,1,South East,SO12
TX-043224,2023-04-14,2023,4,198666,Flat,0,North West,NO10
TX-043225,2020-04-11,2020,4,271735,Terraced,0,South East,SO17
TX-043226,2020-07-01,2020,7,119296,Flat,0,Scotland,SC7
TX-043227,2023-11-18,2023,11,306924,Semi-Detached,0,South West,SO15
TX-043228,2021-09-09,2021,9,409174,Semi-Detached,0,Yorkshire,YO8
TX-043229,2020-11-09,2020,11,337610,Semi-Detached,1,West Midlands,WE22
TX-043230,2024-10-15,2024,10,307537,Flat,0,South East,SO3
TX-043231,2020-09-25,2020,9,143419,Semi-Detached,0,Northern Ireland,NO25
TX-043232,2020-09-01,2020,9,292393,Terraced,0,West Midlands,WE7
TX-043233,2019-04-24,2019,4,515515,Semi-Detached,0,South West,SO21
TX-043234,2020-07-20,2020,7,681592,Detached,0,East of England,EA3
TX-043235,2019-11-26,2019,11,85745,Terraced,0,North West,NO18
TX-043236,2018-09-24,2018,9,571783,Semi-Detached,1,London,LO17
TX-043237,2024-12-17,2024,12,247986,Flat,0,London,LO26
TX-043238,2019-08-27,2019,8,601867,Detached,0,South East,SO18
TX-043239,2021-09-13,2021,9,491824,Detached,1,North West,NO25
TX-043240,2019-05-05,2019,5,353463,Terraced,0,East of England,EA3
TX-043241,2022-02-06,2022,2,262328,Semi-Detached,1,West Midlands,WE24
TX-043242,2021-09-20,2021,9,793261,Terraced,0,London,LO11
TX-043243,2024-11-22,2024,11,570922,Semi-Detached,1,South East,SO4
TX-043244,2022-04-16,2022,4,342313,Semi-Detached,0,Wales,WA18
TX-043245,2023-12-03,2023,12,168564,Flat,0,South East,SO12
TX-043246,2021-05-16,2021,5,931875,Terraced,0,London,LO28
TX-043247,2022-11-14,2022,11,289300,Detached,0,East of England,EA26
TX-043248,2020-07-27,2020,7,152083,Semi-Detached,0,Northern Ireland,NO5
TX-043249,2021-07-16,2021,7,1023839,Detached,0,London,LO28
TX-043250,2024-07-27,2024,7,138175,Flat,0,East Midlands,EA4
TX-043251,2019-11-20,2019,11,135973,Semi-Detached,0,North East,NO4
TX-043252,2021-04-15,2021,4,112735,Flat,1,Yorkshire,YO14
TX-043253,2019-06-16,2019,6,493028,Flat,0,London,LO17
TX-043254,2024-09-11,2024,9,156172,Terraced,0,North West,NO5
TX-043255,2024-08-27,2024,8,697373,Semi-Detached,0,South East,SO28
TX-043256,2024-03-15,2024,3,120849,Flat,0,North West,NO11
TX-043257,2024-02-24,2024,2,150705,Terraced,0,Wales,WA29
TX-043258,2022-06-26,2022,6,311759,Terraced,0,South West,SO5
TX-043259,2019-07-20,2019,7,115057,Terraced,0,Northern Ireland,NO25
TX-043260,2019-09-06,2019,9,231568,Terraced,0,East of England,EA2
TX-043261,2022-10-04,2022,10,289673,Flat,0,South East,SO2
TX-043262,2023-03-23,2023,3,120221,Semi-Detached,0,West Midlands,WE23
TX-043263,2024-10-12,2024,10,398849,Semi-Detached,0,Wales,WA1
TX-043264,2024-12-06,2024,12,329303,Flat,0,London,LO16
TX-043265,2020-10-22,2020,10,294102,Terraced,0,South East,SO1
TX-043266,2023-08-14,2023,8,124056,Terraced,0,Yorkshire,YO24
TX-043267,2024-06-14,2024,6,93682,Flat,0,North West,NO26
TX-043268,2018-11-26,2018,11,179527,Terraced,1,East of England,EA23
TX-043269,2024-02-13,2024,2,219485,Semi-Detached,1,North West,NO28
TX-043270,2024-05-01,2024,5,179381,Detached,0,Scotland,SC6
TX-043271,2018-02-07,2018,2,78939,Flat,1,Northern Ireland,NO23
TX-043272,2024-01-10,2024,1,701044,Semi-Detached,0,London,LO17
TX-043273,2022-04-06,2022,4,231501,Semi-Detached,0,Wales,WA3
TX-043274,2022-04-20,2022,4,148604,Terraced,0,East Midlands,EA17
TX-043275,2024-03-03,2024,3,144448,Flat,1,West Midlands,WE8
TX-043276,2021-11-27,2021,11,488558,Detached,1,Wales,WA28
TX-043277,2019-05-04,2019,5,152682,Terraced,0,East Midlands,EA12
TX-043278,2024-09-09,2024,9,155141,Terraced,0,North East,NO20
TX-043279,2022-07-08,2022,7,252938,Terraced,0,East Midlands,EA24
TX-043280,2019-06-10,2019,6,169207,Terraced,1,Yorkshire,YO28
TX-043281,2019-02-17,2019,2,80682,Terraced,0,North East,NO10
TX-043282,2018-05-09,2018,5,539570,Semi-Detached,0,West Midlands,WE18
TX-043283,2021-03-27,2021,3,110695,Flat,0,North West,NO18
TX-043284,2019-08-09,2019,8,285677,Semi-Detached,1,North West,NO6
TX-043285,2020-01-20,2020,1,241815,Terraced,0,East of England,EA21
TX-043286,2019-08-14,2019,8,199799,Terraced,1,North West,NO17
TX-043287,2021-06-12,2021,6,467874,Detached,0,Northern Ireland,NO2
TX-043288,2018-03-25,2018,3,555010,Detached,0,Scotland,SC20
TX-043289,2024-05-28,2024,5,140378,Terraced,0,Scotland,SC22
TX-043290,2021-07-23,2021,7,569539,Semi-Detached,0,South East,SO6
TX-043291,2020-06-04,2020,6,395591,Detached,0,East Midlands,EA29
TX-043292,2020-02-08,2020,2,63915,Terraced,0,Scotland,SC2
TX-043293,2021-07-17,2021,7,273156,Semi-Detached,0,East Midlands,EA17
TX-043294,2021-01-08,2021,1,274675,Flat,0,North West,NO2
TX-043295,2022-02-12,2022,2,303603,Terraced,0,Yorkshire,YO17
TX-043296,2020-04-26,2020,4,221657,Semi-Detached,0,Scotland,SC2
TX-043297,2019-06-24,2019,6,168366,Flat,1,Wales,WA10
TX-043298,2018-07-05,2018,7,718749,Terraced,0,London,LO24
TX-043299,2021-02-16,2021,2,607926,Detached,0,South West,SO11
TX-043300,2019-08-01,2019,8,203650,Semi-Detached,0,North East,NO17
TX-043301,2018-01-16,2018,1,195146,Semi-Detached,1,West Midlands,WE8
TX-043302,2019-11-20,2019,11,248703,Semi-Detached,0,Yorkshire,YO3
TX-043303,2018-07-24,2018,7,177663,Semi-Detached,0,North West,NO19
TX-043304,2023-01-22,2023,1,305765,Terraced,0,East Midlands,EA9
TX-043305,2020-07-15,2020,7,455774,Semi-Detached,0,South West,SO23
TX-043306,2021-03-13,2021,3,356716,Detached,0,Wales,WA21
TX-043307,2018-10-07,2018,10,225649,Detached,0,North West,NO16
TX-043308,2018-11-13,2018,11,152963,Flat,1,Wales,WA7
TX-043309,2021-05-17,2021,5,127748,Flat,0,West Midlands,WE22
TX-043310,2021-02-16,2021,2,548400,Detached,0,South West,SO21
TX-043311,2018-07-27,2018,7,165866,Flat,0,East of England,EA4
TX-043312,2024-06-08,2024,6,416742,Detached,0,Northern Ireland,NO28
TX-043313,2019-01-01,2019,1,198686,Terraced,0,Northern Ireland,NO29
TX-043314,2021-02-26,2021,2,159799,Flat,0,North West,NO3
TX-043315,2022-05-27,2022,5,246656,Semi-Detached,0,Yorkshire,YO23
TX-043316,2024-10-19,2024,10,530856,Detached,0,West Midlands,WE11
TX-043317,2023-01-14,2023,1,674517,Detached,0,South East,SO10
TX-043318,2024-09-01,2024,9,152528,Semi-Detached,0,Scotland,SC25
TX-043319,2023-10-26,2023,10,112730,Terraced,0,North West,NO5
TX-043320,2019-11-26,2019,11,300580,Semi-Detached,0,London,LO29
TX-043321,2021-11-21,2021,11,145126,Semi-Detached,1,Scotland,SC2
TX-043322,2020-11-13,2020,11,94780,Flat,0,North West,NO7
TX-043323,2024-06-09,2024,6,144380,Flat,1,East Midlands,EA10
TX-043324,2020-03-27,2020,3,824955,Detached,0,London,LO15
TX-043325,2022-09-11,2022,9,209789,Terraced,1,Wales,WA12
TX-043326,2024-11-10,2024,11,937239,Detached,1,London,LO3
TX-043327,2021-02-05,2021,2,388969,Detached,0,West Midlands,WE23
TX-043328,2018-03-20,2018,3,163502,Semi-Detached,0,North West,NO8
TX-043329,2020-10-19,2020,10,385598,Semi-Detached,0,East of England,EA2
TX-043330,2020-07-21,2020,7,178629,Terraced,0,Yorkshire,YO24
TX-043331,2022-08-21,2022,8,308563,Semi-Detached,0,East Midlands,EA27
TX-043332,2021-09-21,2021,9,348688,Terraced,0,Wales,WA8
TX-043333,2019-12-25,2019,12,504134,Semi-Detached,1,London,LO27
TX-043334,2021-05-03,2021,5,267421,Flat,0,London,LO20
TX-043335,2021-01-28,2021,1,228951,Terraced,0,West Midlands,WE14
TX-043336,2021-05-24,2021,5,1470915,Detached,0,London,LO19
TX-043337,2019-09-19,2019,9,257956,Semi-Detached,0,East Midlands,EA1
TX-043338,2018-04-12,2018,4,394811,Semi-Detached,1,East of England,EA26
TX-043339,2020-04-19,2020,4,116926,Terraced,1,Northern Ireland,NO13
TX-043340,2022-09-13,2022,9,392581,Semi-Detached,0,London,LO10
TX-043341,2023-02-14,2023,2,186268,Terraced,0,Northern Ireland,NO12
TX-043342,2022-07-18,2022,7,293756,Semi-Detached,0,North West,NO29
TX-043343,2018-11-25,2018,11,211419,Flat,0,North East,NO14
TX-043344,2021-02-23,2021,2,188276,Flat,0,North West,NO3
TX-043345,2022-11-20,2022,11,457107,Semi-Detached,0,London,LO5
TX-043346,2019-05-24,2019,5,138289,Flat,0,West Midlands,WE19
TX-043347,2018-04-26,2018,4,130239,Terraced,0,Northern Ireland,NO25
TX-043348,2023-09-18,2023,9,570797,Semi-Detached,0,London,LO11
TX-043349,2019-10-16,2019,10,296173,Detached,0,Scotland,SC1
TX-043350,2019-11-03,2019,11,530044,Semi-Detached,0,London,LO14
TX-043351,2019-05-19,2019,5,146035,Flat,0,North West,NO25
TX-043352,2021-10-23,2021,10,236573,Terraced,0,Yorkshire,YO12
TX-043353,2024-03-20,2024,3,1959302,Detached,0,London,LO15
TX-043354,2023-04-03,2023,4,426261,Terraced,0,London,LO17
TX-043355,2020-07-08,2020,7,137119,Semi-Detached,0,North West,NO11
TX-043356,2022-02-23,2022,2,235925,Semi-Detached,0,Northern Ireland,NO8
TX-043357,2024-07-15,2024,7,431218,Flat,0,London,LO25
TX-043358,2024-12-25,2024,12,275922,Semi-Detached,1,West Midlands,WE5
TX-043359,2024-12-26,2024,12,150130,Semi-Detached,0,West Midlands,WE28
TX-043360,2020-02-10,2020,2,123320,Terraced,1,North East,NO22
TX-043361,2023-09-02,2023,9,339979,Terraced,0,East of England,EA7
TX-043362,2019-06-24,2019,6,146556,Semi-Detached,0,Scotland,SC27
TX-043363,2020-08-25,2020,8,208272,Detached,0,North East,NO6
TX-043364,2024-04-01,2024,4,406398,Terraced,0,London,LO23
TX-043365,2020-07-07,2020,7,229259,Semi-Detached,0,North West,NO28
TX-043366,2018-11-10,2018,11,372712,Terraced,0,South East,SO5
TX-043367,2018-05-26,2018,5,362686,Semi-Detached,0,London,LO11
TX-043368,2018-06-12,2018,6,155925,Flat,0,East Midlands,EA4
TX-043369,2023-05-01,2023,5,356195,Terraced,0,South East,SO15
TX-043370,2020-03-16,2020,3,96117,Flat,0,North West,NO10
TX-043371,2019-04-28,2019,4,81407,Terraced,0,Scotland,SC26
TX-043372,2019-05-16,2019,5,370273,Detached,0,Northern Ireland,NO24
TX-043373,2021-05-11,2021,5,356423,Flat,0,London,LO16
TX-043374,2019-12-27,2019,12,114486,Flat,0,North West,NO11
TX-043375,2019-08-04,2019,8,139980,Flat,0,South East,SO28
TX-043376,2020-11-11,2020,11,203480,Terraced,0,London,LO14
TX-043377,2023-10-15,2023,10,118908,Flat,0,East Midlands,EA27
TX-043378,2022-07-14,2022,7,425228,Detached,0,Northern Ireland,NO26
TX-043379,2019-10-09,2019,10,526138,Semi-Detached,0,London,LO24
TX-043380,2018-06-28,2018,6,295670,Terraced,0,South East,SO23
TX-043381,2024-06-08,2024,6,166688,Semi-Detached,0,North East,NO7
TX-043382,2021-01-20,2021,1,213654,Flat,0,South East,SO17
TX-043383,2018-04-26,2018,4,150589,Terraced,0,Northern Ireland,NO11
TX-043384,2023-03-20,2023,3,251779,Detached,0,North West,NO19
TX-043385,2022-06-18,2022,6,785936,Detached,0,East of England,EA27
TX-043386,2023-06-09,2023,6,380800,Terraced,0,South West,SO16
TX-043387,2023-01-23,2023,1,108324,Terraced,0,Northern Ireland,NO10
TX-043388,2020-05-25,2020,5,292798,Terraced,0,South West,SO27
TX-043389,2019-05-03,2019,5,150051,Semi-Detached,0,Yorkshire,YO6
TX-043390,2019-09-09,2019,9,104256,Flat,0,South East,SO19
TX-043391,2023-09-10,2023,9,1955787,Detached,1,London,LO13
TX-043392,2018-01-08,2018,1,347173,Terraced,0,London,LO14
TX-043393,2019-02-17,2019,2,115129,Flat,0,Northern Ireland,NO28
TX-043394,2022-05-25,2022,5,160044,Flat,0,North West,NO13
TX-043395,2018-11-18,2018,11,171637,Terraced,0,Scotland,SC18
TX-043396,2020-01-02,2020,1,261614,Terraced,0,London,LO26
TX-043397,2018-05-03,2018,5,333802,Detached,0,South West,SO13
TX-043398,2019-06-05,2019,6,222841,Semi-Detached,0,Wales,WA29
TX-043399,2021-09-02,2021,9,358281,Detached,0,North West,NO18
TX-043400,2019-09-21,2019,9,169295,Terraced,0,Scotland,SC12
TX-043401,2022-08-20,2022,8,256321,Flat,0,London,LO6
TX-043402,2020-09-23,2020,9,203028,Terraced,1,North East,NO1
TX-043403,2020-03-16,2020,3,512294,Detached,0,London,LO22
TX-043404,2022-04-05,2022,4,470775,Detached,0,South East,SO10
TX-043405,2024-11-02,2024,11,483888,Terraced,0,London,LO10
TX-043406,2024-11-22,2024,11,374382,Semi-Detached,0,Northern Ireland,NO1
TX-043407,2020-04-09,2020,4,665350,Terraced,0,London,LO8
TX-043408,2020-09-17,2020,9,184508,Terraced,0,London,LO15
TX-043409,2018-04-19,2018,4,98420,Terraced,0,North East,NO9
TX-043410,2019-09-02,2019,9,166454,Terraced,0,South West,SO29
TX-043411,2023-01-13,2023,1,285313,Terraced,1,East Midlands,EA25
TX-043412,2018-06-28,2018,6,454629,Semi-Detached,0,East of England,EA18
TX-043413,2022-08-15,2022,8,142567,Semi-Detached,0,North West,NO12
TX-043414,2020-04-27,2020,4,649682,Detached,1,London,LO14
TX-043415,2023-05-09,2023,5,372861,Semi-Detached,0,East of England,EA8
TX-043416,2023-03-27,2023,3,130428,Semi-Detached,0,North East,NO13
TX-043417,2024-06-25,2024,6,223891,Semi-Detached,0,Northern Ireland,NO16
TX-043418,2019-11-13,2019,11,513207,Semi-Detached,0,East Midlands,EA22
TX-043419,2022-12-03,2022,12,544412,Terraced,0,London,LO13
TX-043420,2020-05-11,2020,5,147526,Terraced,0,West Midlands,WE4
TX-043421,2021-02-07,2021,2,665209,Detached,0,East of England,EA25
TX-043422,2018-04-28,2018,4,370817,Flat,1,London,LO25
TX-043423,2019-09-21,2019,9,704631,Detached,0,London,LO17
TX-043424,2022-11-06,2022,11,483516,Detached,0,West Midlands,WE29
TX-043425,2019-10-16,2019,10,163072,Semi-Detached,0,Wales,WA24
TX-043426,2023-12-21,2023,12,167121,Terraced,0,Northern Ireland,NO29
TX-043427,2020-02-01,2020,2,322710,Detached,0,Yorkshire,YO12
TX-043428,2022-07-23,2022,7,263015,Flat,0,London,LO27
TX-043429,2021-12-04,2021,12,333743,Semi-Detached,0,South East,SO27
TX-043430,2021-04-25,2021,4,366348,Terraced,0,South East,SO20
TX-043431,2020-04-18,2020,4,461240,Detached,0,Yorkshire,YO19
TX-043432,2021-06-02,2021,6,180837,Semi-Detached,0,West Midlands,WE4
TX-043433,2023-12-26,2023,12,241914,Flat,0,East of England,EA1
TX-043434,2019-02-03,2019,2,186524,Terraced,0,South West,SO25
TX-043435,2024-06-24,2024,6,786484,Detached,0,East Midlands,EA24
TX-043436,2020-06-20,2020,6,1022816,Detached,0,London,LO9
TX-043437,2021-06-03,2021,6,81981,Flat,1,Scotland,SC5
TX-043438,2024-01-08,2024,1,1191206,Detached,0,South East,SO14
TX-043439,2020-12-15,2020,12,297439,Detached,0,North West,NO1
TX-043440,2023-09-05,2023,9,231769,Detached,0,Wales,WA16
TX-043441,2020-08-19,2020,8,634459,Detached,0,East of England,EA12
TX-043442,2024-11-14,2024,11,342585,Semi-Detached,0,East of England,EA14
TX-043443,2024-07-02,2024,7,144752,Flat,0,Wales,WA8
TX-043444,2018-09-09,2018,9,203057,Semi-Detached,0,North East,NO20
TX-043445,2018-04-09,2018,4,306940,Semi-Detached,0,South East,SO4
TX-043446,2022-11-03,2022,11,331914,Flat,1,London,LO2
TX-043447,2021-10-14,2021,10,265364,Semi-Detached,0,Scotland,SC28
TX-043448,2022-09-14,2022,9,175757,Semi-Detached,1,North East,NO2
TX-043449,2022-05-15,2022,5,206982,Semi-Detached,0,North West,NO7
TX-043450,2019-06-03,2019,6,89166,Flat,0,Wales,WA28
TX-043451,2019-10-23,2019,10,194173,Flat,0,North West,NO25
TX-043452,2019-04-05,2019,4,192471,Terraced,0,Wales,WA2
TX-043453,2023-03-21,2023,3,637048,Terraced,0,London,LO7
TX-043454,2019-01-22,2019,1,240884,Flat,0,South East,SO18
TX-043455,2018-08-03,2018,8,234742,Flat,0,London,LO9
TX-043456,2020-07-11,2020,7,259694,Detached,0,Wales,WA11
TX-043457,2021-12-01,2021,12,260917,Terraced,0,South East,SO14
TX-043458,2022-05-20,2022,5,283064,Flat,0,London,LO1
TX-043459,2020-10-06,2020,10,202494,Terraced,0,West Midlands,WE26
TX-043460,2020-09-17,2020,9,203786,Flat,0,South East,SO6
TX-043461,2022-07-26,2022,7,750008,Terraced,0,South East,SO23
TX-043462,2018-04-04,2018,4,50000,Flat,0,Scotland,SC24
TX-043463,2022-06-11,2022,6,146586,Flat,0,West Midlands,WE2
TX-043464,2022-08-15,2022,8,169323,Flat,1,Yorkshire,YO19
TX-043465,2020-03-08,2020,3,478593,Detached,0,East Midlands,EA25
TX-043466,2018-11-18,2018,11,291303,Terraced,0,East of England,EA1
TX-043467,2019-02-13,2019,2,341017,Flat,0,London,LO26
TX-043468,2018-04-18,2018,4,374289,Semi-Detached,0,East of England,EA2
TX-043469,2018-08-20,2018,8,306597,Semi-Detached,0,South West,SO29
TX-043470,2023-10-22,2023,10,180994,Semi-Detached,0,North East,NO9
TX-043471,2019-01-19,2019,1,129576,Terraced,1,East Midlands,EA7
TX-043472,2023-09-24,2023,9,592263,Semi-Detached,1,South East,SO3
TX-043473,2021-03-22,2021,3,238788,Detached,0,Yorkshire,YO26
