customer_id,age,gender,region,primary_product,tenure_months,monthly_transactions,avg_balance_gbp,num_products,has_credit_card,num_support_tickets,app_logins_per_month,referral_source,satisfaction_score,churned
CUST-05970,27,Male,Scotland,Current Account,84,15,2531.3,1,0,3,6,Paid Ads,4,0
CUST-05971,46,Male,Yorkshire,Current Account,10,18,1816.26,1,0,3,10,Paid Ads,4,0
CUST-05972,35,Male,South East,Investment ISA,2,12,1124.29,3,1,3,10,Paid Ads,2,0
CUST-05973,43,Male,North West,Investment ISA,6,15,1559.0,2,0,1,12,Social Media,4,0
CUST-05974,18,Non-binary,Northern Ireland,Current Account,26,21,362.09,3,0,1,13,Social Media,4,0
CUST-05975,40,Female,South East,Business Account,4,14,2238.25,2,1,1,11,Referral,2,0
CUST-05976,27,Female,South East,Crypto Wallet,36,18,6385.5,3,0,3,7,Paid Ads,3,0
CUST-05977,54,Female,London,Current Account,61,16,634.69,2,0,3,9,Paid Ads,3,0
CUST-05978,42,Male,Midlands,Savings,79,17,1848.37,1,0,2,10,Organic,5,0
CUST-05979,37,Male,East of England,Savings,1,16,1596.94,2,1,1,21,Organic,4,0
CUST-05980,40,Male,Scotland,Current Account,76,17,2631.14,2,0,2,11,Organic,4,0
CUST-05981,23,Female,South East,Crypto Wallet,32,14,949.83,2,0,1,12,Paid Ads,4,0
CUST-05982,54,Female,Scotland,Current Account,2,17,295.82,4,1,3,12,Organic,3,0
CUST-05983,58,Male,Scotland,Savings,12,17,471.4,1,0,3,12,Organic,3,0
CUST-05984,39,Male,Scotland,Savings,28,14,111.94,2,1,0,14,Organic,3,0
CUST-05985,54,Female,London,Savings,75,14,4588.32,3,1,0,10,Social Media,5,1
CUST-05986,28,Female,Scotland,Crypto Wallet,4,11,2913.73,3,1,3,13,Organic,4,1
CUST-05987,25,Female,North West,Current Account,3,20,1776.78,2,0,1,13,Paid Ads,3,0
CUST-05988,35,Male,London,Current Account,15,14,783.31,1,0,4,10,Organic,3,0
CUST-05989,40,Female,Midlands,Investment ISA,82,7,1488.49,3,1,1,6,Referral,3,0
CUST-05990,30,Male,Northern Ireland,Current Account,85,13,1747.25,4,0,1,12,Organic,3,0
CUST-05991,41,Female,South East,Current Account,6,15,967.27,1,1,0,15,Paid Ads,3,1
CUST-05992,38,Female,Northern Ireland,Savings,9,24,1012.49,1,0,1,8,Organic,4,0
CUST-05993,23,Female,London,Current Account,57,15,8702.69,3,0,1,14,Paid Ads,1,0
CUST-05994,41,Male,Yorkshire,Savings,31,17,403.03,2,1,1,12,Organic,4,0
CUST-05995,45,Male,London,Current Account,86,15,5951.75,1,1,5,15,Referral,3,0
CUST-05996,37,Male,South East,Current Account,53,15,260.3,2,1,1,10,Referral,5,0
CUST-05997,48,Male,Midlands,Savings,5,18,12448.22,2,0,2,12,Paid Ads,3,0
CUST-05998,20,Female,Scotland,Current Account,34,19,102.77,4,1,3,6,Social Media,2,0
CUST-05999,40,Female,South West,Business Account,1,21,3160.44,1,0,1,13,Organic,5,0
CUST-06000,20,Male,Scotland,Current Account,40,19,820.21,1,1,0,12,Organic,4,0
CUST-06001,21,Male,Scotland,Investment ISA,22,17,1479.67,1,0,0,12,Organic,3,0
CUST-06002,27,Male,East of England,Crypto Wallet,75,15,1537.24,1,1,1,8,Paid Ads,4,0
CUST-06003,23,Female,North West,Current Account,77,18,3739.63,1,1,2,18,Organic,4,0
CUST-06004,28,Non-binary,South East,Investment ISA,1,18,171.76,3,0,1,3,Organic,4,0
CUST-06005,32,Male,London,Crypto Wallet,4,19,1742.45,1,0,3,13,Organic,3,0
CUST-06006,45,Male,North West,Current Account,15,16,2258.05,2,1,2,14,Organic,1,1
CUST-06007,31,Female,Yorkshire,Business Account,50,17,817.65,2,1,3,10,Organic,5,0
CUST-06008,18,Female,London,Current Account,40,21,1582.45,2,0,2,12,Paid Ads,1,1
CUST-06009,48,Male,London,Current Account,80,15,814.89,3,1,1,12,Social Media,3,0
CUST-06010,24,Female,London,Crypto Wallet,23,15,3518.28,2,1,4,9,Social Media,3,0
CUST-06011,34,Non-binary,Midlands,Current Account,7,17,2798.23,1,0,0,11,Organic,3,0
CUST-06012,40,Female,South East,Investment ISA,1,20,2345.79,1,1,2,17,Social Media,3,0
CUST-06013,37,Female,London,Crypto Wallet,6,12,4003.26,2,1,1,9,Organic,5,0
CUST-06014,48,Male,Scotland,Business Account,26,11,8075.78,3,0,2,15,Paid Ads,5,0
CUST-06015,40,Female,South West,Savings,62,19,550.15,1,0,1,11,Paid Ads,2,0
CUST-06016,24,Male,South East,Business Account,9,11,26018.39,1,1,2,11,Social Media,5,0
CUST-06017,61,Male,Midlands,Savings,50,15,2897.92,2,0,1,12,Referral,2,0
CUST-06018,37,Male,London,Current Account,12,13,990.91,1,0,3,7,Referral,5,0
CUST-06019,33,Male,East of England,Savings,8,14,28553.23,4,1,3,13,Social Media,3,0
CUST-06020,46,Male,South East,Investment ISA,17,14,1098.76,1,0,1,10,Organic,2,0
CUST-06021,37,Female,Northern Ireland,Savings,14,16,422.71,2,0,2,15,Paid Ads,5,0
CUST-06022,39,Female,Northern Ireland,Savings,58,19,980.65,1,0,1,9,Organic,4,0
CUST-06023,64,Female,South West,Savings,15,22,925.73,2,0,2,14,Organic,4,0
CUST-06024,31,Male,London,Savings,7,10,6647.02,2,1,2,9,Referral,2,0
CUST-06025,31,Male,Midlands,Business Account,44,19,1579.17,3,1,2,13,Referral,2,0
CUST-06026,36,Female,London,Savings,120,10,2038.78,2,1,3,10,Organic,4,0
CUST-06027,47,Male,East of England,Current Account,25,18,1951.4,1,1,2,9,Paid Ads,5,0
CUST-06028,18,Non-binary,South West,Crypto Wallet,6,16,7327.25,1,0,1,6,Social Media,5,0
CUST-06029,18,Male,Northern Ireland,Current Account,6,6,1227.72,3,0,0,12,Organic,4,0
CUST-06030,27,Female,Scotland,Crypto Wallet,1,23,1413.71,2,0,1,7,Organic,3,0
CUST-06031,18,Male,Midlands,Current Account,1,17,791.23,1,0,3,8,Referral,2,0
CUST-06032,29,Female,Midlands,Current Account,59,12,1091.33,1,1,1,13,Organic,3,0
CUST-06033,41,Female,North West,Current Account,2,16,3395.44,1,1,2,8,Referral,5,0
CUST-06034,24,Female,North West,Current Account,15,13,4334.61,1,0,4,11,Social Media,4,0
CUST-06035,18,Non-binary,Scotland,Investment ISA,28,12,13902.13,3,0,1,12,Organic,5,0
CUST-06036,35,Male,East of England,Savings,45,13,1595.79,2,1,3,13,Paid Ads,3,0
CUST-06037,45,Female,Scotland,Crypto Wallet,4,12,1317.48,4,1,1,10,Referral,3,0
CUST-06038,18,Male,Wales,Savings,13,17,2912.0,2,1,4,9,Paid Ads,4,0
CUST-06039,44,Female,Wales,Current Account,6,11,1030.06,2,1,1,15,Paid Ads,4,0
CUST-06040,44,Male,Midlands,Investment ISA,7,20,838.09,1,1,5,16,Referral,3,0
CUST-06041,46,Female,South East,Investment ISA,8,12,2665.94,2,1,3,15,Social Media,4,0
CUST-06042,49,Female,Scotland,Crypto Wallet,21,12,1129.82,2,1,2,12,Organic,5,0
CUST-06043,61,Male,North West,Investment ISA,1,24,1277.39,1,1,1,13,Referral,4,0
CUST-06044,30,Male,London,Current Account,12,15,3739.95,1,0,3,13,Organic,3,0
CUST-06045,36,Male,North West,Investment ISA,4,15,2623.17,1,1,0,16,Referral,4,0
CUST-06046,30,Female,Northern Ireland,Savings,81,12,19943.05,1,0,2,17,Social Media,4,0
CUST-06047,35,Male,London,Savings,20,11,5465.35,2,0,4,19,Social Media,4,0
CUST-06048,53,Female,Yorkshire,Business Account,48,20,719.95,2,1,3,13,Referral,4,0
CUST-06049,18,Female,Wales,Savings,5,16,1119.11,2,1,2,16,Paid Ads,4,0
CUST-06050,24,Female,Scotland,Investment ISA,39,17,348.14,2,0,1,10,Referral,4,0
CUST-06051,51,Female,Midlands,Savings,12,13,562.51,2,0,4,16,Organic,5,0
CUST-06052,47,Male,Yorkshire,Current Account,4,12,8222.81,1,1,4,9,Referral,3,1
CUST-06053,30,Female,North West,Savings,34,15,1295.54,3,1,3,16,Social Media,2,0
CUST-06054,45,Female,London,Savings,34,9,342.64,2,0,3,16,Social Media,3,0
CUST-06055,39,Non-binary,Northern Ireland,Savings,120,14,174.75,2,0,1,8,Organic,4,0
CUST-06056,53,Female,North West,Savings,36,12,309.2,2,1,3,10,Referral,3,0
CUST-06057,35,Female,Scotland,Crypto Wallet,3,7,690.19,2,1,1,15,Social Media,3,0
CUST-06058,47,Male,Midlands,Current Account,9,13,1816.13,2,1,1,12,Referral,3,0
CUST-06059,66,Female,London,Current Account,14,14,1123.44,1,0,3,13,Social Media,2,0
CUST-06060,42,Female,Northern Ireland,Crypto Wallet,3,17,4180.47,3,1,1,12,Paid Ads,5,0
CUST-06061,35,Female,South West,Business Account,37,13,588.16,2,0,3,11,Referral,3,1
CUST-06062,43,Female,London,Savings,17,15,7877.33,2,1,1,21,Organic,4,0
CUST-06063,30,Male,Northern Ireland,Crypto Wallet,69,14,1535.15,1,0,2,9,Organic,4,0
CUST-06064,63,Non-binary,Yorkshire,Current Account,21,14,3133.67,2,1,2,10,Organic,3,0
CUST-06065,37,Non-binary,North West,Current Account,17,18,968.52,1,1,0,15,Organic,5,0
CUST-06066,31,Male,Scotland,Crypto Wallet,1,11,6126.16,1,1,2,10,Paid Ads,4,0
CUST-06067,24,Female,London,Business Account,3,17,367.72,2,1,1,15,Social Media,2,0
CUST-06068,48,Male,Midlands,Current Account,45,17,411.27,4,1,2,12,Organic,5,0
CUST-06069,45,Female,London,Current Account,112,14,564.86,3,0,2,13,Organic,3,0
CUST-06070,29,Male,Midlands,Current Account,12,20,7413.97,4,0,0,10,Referral,3,0
CUST-06071,41,Non-binary,Midlands,Current Account,39,15,1360.36,3,0,0,12,Organic,5,0
CUST-06072,18,Male,Wales,Crypto Wallet,23,12,579.36,2,1,3,18,Referral,3,0
CUST-06073,37,Female,Yorkshire,Savings,76,16,1428.41,2,0,5,18,Organic,5,0
CUST-06074,40,Male,South East,Savings,6,16,2222.53,1,1,2,12,Paid Ads,5,0
CUST-06075,55,Male,Wales,Savings,18,12,496.48,1,0,0,8,Paid Ads,4,1
CUST-06076,25,Female,Midlands,Crypto Wallet,12,20,2189.61,1,1,1,16,Social Media,5,0
CUST-06077,19,Male,Scotland,Current Account,18,13,1535.61,2,1,0,15,Social Media,5,0
CUST-06078,24,Female,London,Investment ISA,7,16,985.33,2,1,0,9,Organic,5,0
CUST-06079,18,Non-binary,Wales,Business Account,16,18,395.6,2,0,3,15,Referral,2,0
CUST-06080,51,Female,East of England,Current Account,23,11,5251.42,2,0,0,14,Referral,3,0
CUST-06081,53,Female,South West,Crypto Wallet,2,16,1030.13,1,1,3,12,Referral,3,0
CUST-06082,38,Male,East of England,Investment ISA,32,16,53.43,1,1,4,10,Organic,2,0
CUST-06083,49,Male,South East,Current Account,29,20,2771.72,4,1,1,14,Organic,2,0
CUST-06084,36,Female,Wales,Current Account,50,13,2855.8,4,0,3,9,Organic,4,0
CUST-06085,33,Male,Midlands,Investment ISA,13,16,5538.68,1,0,3,10,Organic,5,0
CUST-06086,31,Female,London,Savings,1,17,2968.7,2,0,2,7,Social Media,4,0
CUST-06087,31,Male,Scotland,Savings,14,16,2134.74,1,0,2,9,Referral,5,0
CUST-06088,18,Female,Yorkshire,Current Account,3,18,1008.03,1,0,3,13,Organic,4,0
CUST-06089,38,Male,South East,Investment ISA,25,17,1011.53,2,1,3,13,Social Media,4,0
CUST-06090,34,Female,London,Current Account,1,7,4068.47,3,0,0,11,Social Media,4,0
CUST-06091,43,Male,London,Savings,11,8,1497.97,2,1,2,13,Organic,5,0
CUST-06092,36,Male,North West,Savings,2,16,322.23,1,1,4,14,Organic,3,0
CUST-06093,33,Female,London,Investment ISA,1,15,1196.27,2,0,3,6,Organic,5,0
CUST-06094,24,Male,London,Current Account,77,18,1694.09,2,0,1,8,Organic,4,0
CUST-06095,35,Female,North West,Current Account,120,17,165.87,3,0,2,10,Referral,5,0
CUST-06096,43,Female,Northern Ireland,Current Account,19,11,4429.89,2,0,0,17,Organic,3,0
CUST-06097,21,Male,South West,Current Account,6,18,1809.44,3,0,4,11,Social Media,5,0
CUST-06098,36,Female,South East,Current Account,58,13,352.36,1,0,2,8,Social Media,2,0
CUST-06099,37,Male,Northern Ireland,Investment ISA,61,16,1265.31,3,0,1,15,Organic,4,0
CUST-06100,26,Female,Scotland,Investment ISA,46,16,1599.21,2,0,2,14,Paid Ads,4,0
CUST-06101,27,Female,North West,Investment ISA,18,17,5625.88,3,1,4,8,Organic,5,0
CUST-06102,37,Female,North West,Savings,1,16,5434.89,1,0,1,8,Paid Ads,5,0
CUST-06103,21,Male,North West,Current Account,2,8,6592.58,2,0,3,16,Social Media,2,0
CUST-06104,39,Male,South East,Business Account,54,13,2838.6,1,0,3,9,Paid Ads,4,0
CUST-06105,24,Female,North West,Current Account,50,15,825.37,1,0,0,11,Referral,4,0
CUST-06106,47,Male,Midlands,Investment ISA,13,12,608.71,3,0,2,10,Paid Ads,3,0
CUST-06107,63,Male,Midlands,Business Account,9,11,779.89,2,0,4,6,Referral,4,0
CUST-06108,24,Female,South West,Investment ISA,24,14,1670.63,3,1,2,10,Social Media,2,0
CUST-06109,41,Female,South East,Current Account,39,10,1754.31,1,0,2,10,Social Media,2,0
CUST-06110,26,Male,Yorkshire,Current Account,31,13,6215.24,3,0,2,12,Social Media,3,0
CUST-06111,47,Male,Midlands,Current Account,22,9,1332.46,2,1,2,18,Referral,3,0
CUST-06112,19,Male,Northern Ireland,Investment ISA,6,16,159.41,2,0,3,12,Paid Ads,1,0
CUST-06113,40,Male,North West,Investment ISA,7,13,432.17,2,0,4,16,Paid Ads,4,0
CUST-06114,24,Male,East of England,Investment ISA,30,19,560.64,3,1,1,11,Social Media,4,0
CUST-06115,32,Male,South West,Current Account,38,14,560.01,1,0,1,12,Organic,3,0
CUST-06116,22,Non-binary,Scotland,Crypto Wallet,2,16,62.37,3,1,1,13,Organic,3,0
CUST-06117,44,Female,Scotland,Investment ISA,4,20,11888.81,4,1,0,12,Organic,4,0
CUST-06118,24,Male,London,Current Account,27,7,131.75,1,0,1,16,Paid Ads,2,0
CUST-06119,41,Male,Northern Ireland,Current Account,11,20,908.24,4,0,0,5,Referral,3,0
CUST-06120,30,Female,London,Investment ISA,19,19,3984.13,4,0,0,15,Paid Ads,1,0
CUST-06121,33,Male,Midlands,Savings,22,19,3668.76,2,0,1,9,Social Media,5,0
CUST-06122,36,Female,South East,Current Account,35,15,309.94,1,1,2,12,Referral,5,0
CUST-06123,25,Female,North West,Current Account,39,11,7693.17,2,0,4,17,Organic,3,0
CUST-06124,37,Female,Scotland,Crypto Wallet,7,21,6459.57,1,1,2,19,Social Media,4,0
CUST-06125,53,Male,East of England,Current Account,18,14,1454.33,1,1,3,8,Referral,4,0
CUST-06126,25,Female,North West,Current Account,3,18,1868.15,3,1,1,10,Organic,4,0
CUST-06127,49,Female,Northern Ireland,Crypto Wallet,44,18,603.98,2,1,4,13,Paid Ads,3,0
CUST-06128,52,Female,Scotland,Investment ISA,44,14,2447.69,2,1,1,8,Paid Ads,2,0
CUST-06129,25,Female,London,Investment ISA,8,17,2371.79,1,1,0,13,Referral,3,0
CUST-06130,18,Male,London,Savings,4,12,1008.22,1,1,2,14,Social Media,5,0
CUST-06131,38,Male,Yorkshire,Savings,1,10,3923.16,4,0,3,13,Paid Ads,4,0
CUST-06132,28,Female,London,Investment ISA,20,15,2691.39,2,0,5,12,Referral,2,1
CUST-06133,57,Female,Midlands,Business Account,2,15,85474.12,3,0,2,7,Paid Ads,3,0
CUST-06134,35,Female,London,Current Account,27,20,612.78,1,1,3,11,Social Media,4,0
CUST-06135,25,Female,North West,Current Account,27,15,8950.69,3,1,2,11,Social Media,4,0
CUST-06136,21,Male,Yorkshire,Current Account,22,22,650.16,3,0,2,8,Referral,5,0
CUST-06137,48,Male,North West,Investment ISA,50,13,3404.78,1,0,2,12,Organic,4,0
CUST-06138,28,Female,London,Savings,11,16,79.89,3,0,5,11,Referral,5,0
CUST-06139,35,Male,South East,Current Account,55,21,977.67,4,0,1,12,Organic,5,0
CUST-06140,46,Female,North West,Savings,1,11,3185.87,1,0,1,7,Referral,4,0
CUST-06141,29,Male,London,Current Account,2,20,2411.23,2,0,5,8,Paid Ads,4,0
CUST-06142,34,Female,Midlands,Current Account,12,19,163.01,4,1,2,7,Referral,3,0
CUST-06143,34,Female,Scotland,Business Account,21,20,1102.94,3,1,1,15,Social Media,3,0
CUST-06144,43,Male,London,Investment ISA,1,15,10636.65,2,1,1,11,Organic,1,0
CUST-06145,42,Male,North West,Current Account,20,11,6215.08,1,0,2,18,Social Media,4,0
CUST-06146,32,Female,North West,Current Account,8,13,5724.75,2,1,3,14,Organic,5,0
CUST-06147,35,Non-binary,South East,Current Account,52,18,30413.57,2,0,0,22,Referral,3,0
CUST-06148,30,Female,Midlands,Investment ISA,18,22,222.76,2,1,3,15,Organic,3,0
CUST-06149,18,Male,South East,Savings,21,14,1126.31,4,0,3,6,Paid Ads,3,0
CUST-06150,38,Male,North West,Business Account,69,16,1876.73,3,1,3,12,Referral,1,0
CUST-06151,57,Male,South West,Investment ISA,34,16,751.88,1,1,2,12,Organic,3,0
CUST-06152,24,Male,London,Savings,13,17,2100.31,2,1,2,13,Organic,1,0
CUST-06153,25,Female,Scotland,Crypto Wallet,15,15,8614.28,1,1,4,10,Paid Ads,4,0
CUST-06154,24,Female,Midlands,Investment ISA,25,10,2063.97,2,0,3,15,Organic,4,0
CUST-06155,43,Male,South East,Current Account,5,20,128.41,2,0,1,9,Organic,3,0
CUST-06156,40,Male,Yorkshire,Savings,2,14,4073.63,1,1,1,17,Referral,4,0
CUST-06157,33,Male,Midlands,Savings,8,9,1775.8,3,1,2,16,Social Media,3,0
CUST-06158,23,Female,North West,Savings,36,15,132.27,1,0,3,14,Social Media,3,0
CUST-06159,36,Female,Scotland,Current Account,7,15,863.85,2,0,6,14,Paid Ads,3,0
CUST-06160,18,Female,South West,Current Account,3,21,225.24,1,1,2,13,Referral,4,0
CUST-06161,36,Male,Northern Ireland,Current Account,5,13,1279.99,4,1,1,7,Referral,4,0
CUST-06162,45,Female,Scotland,Current Account,27,12,987.6,1,0,4,10,Organic,4,0
CUST-06163,19,Male,Wales,Business Account,22,8,289.98,1,0,1,14,Social Media,2,1
CUST-06164,18,Male,London,Investment ISA,27,15,2443.64,3,0,3,11,Referral,5,0
CUST-06165,53,Female,Midlands,Investment ISA,9,23,493.13,1,1,3,8,Organic,4,0
CUST-06166,27,Female,London,Savings,55,12,8855.92,1,0,1,11,Social Media,5,0
CUST-06167,48,Male,London,Investment ISA,14,17,2212.4,2,0,1,15,Paid Ads,2,0
CUST-06168,33,Male,Midlands,Business Account,17,17,1322.16,1,0,3,16,Paid Ads,3,0
CUST-06169,33,Male,Yorkshire,Savings,71,12,8142.75,1,1,1,9,Referral,4,0
CUST-06170,40,Male,North West,Investment ISA,93,11,2470.78,1,0,3,16,Referral,2,0
CUST-06171,24,Female,Scotland,Savings,26,17,2740.58,1,0,3,15,Referral,3,0
CUST-06172,36,Female,Midlands,Crypto Wallet,69,17,1672.35,2,1,2,21,Organic,4,0
CUST-06173,30,Male,North West,Crypto Wallet,18,16,1240.89,2,1,1,17,Paid Ads,4,0
CUST-06174,19,Male,South East,Business Account,8,21,2936.63,1,1,2,18,Organic,3,0
CUST-06175,39,Male,North West,Current Account,9,8,11257.9,1,0,2,9,Paid Ads,3,0
CUST-06176,31,Female,South East,Current Account,19,12,29.86,1,0,2,6,Social Media,1,0
CUST-06177,33,Male,Scotland,Current Account,22,14,17016.49,1,0,2,15,Organic,1,0
CUST-06178,20,Female,London,Savings,13,14,539.34,1,0,0,11,Organic,4,0
CUST-06179,54,Male,London,Savings,51,10,2277.66,1,0,2,10,Social Media,4,0
CUST-06180,45,Female,Scotland,Current Account,13,11,230.34,1,0,2,9,Organic,5,0
CUST-06181,46,Female,Midlands,Investment ISA,7,6,10826.21,2,1,3,12,Paid Ads,3,0
CUST-06182,31,Female,North West,Current Account,1,14,344.01,4,1,2,16,Paid Ads,1,0
CUST-06183,18,Female,London,Crypto Wallet,84,13,6952.08,3,0,2,8,Organic,4,0
CUST-06184,58,Female,North West,Current Account,41,10,1353.69,1,0,2,20,Organic,4,0
CUST-06185,34,Female,South West,Savings,22,14,1487.34,1,1,1,10,Referral,3,0
CUST-06186,26,Male,Wales,Investment ISA,42,16,399.0,1,0,1,6,Organic,5,0
CUST-06187,40,Male,Yorkshire,Investment ISA,39,14,7808.76,1,0,2,12,Organic,2,0
CUST-06188,49,Male,London,Current Account,64,14,1514.8,2,0,3,17,Organic,3,0
CUST-06189,34,Female,Scotland,Crypto Wallet,11,19,4277.85,4,1,2,16,Organic,4,0
CUST-06190,50,Female,South East,Savings,19,11,151.48,3,1,4,14,Referral,3,0
CUST-06191,47,Male,South East,Crypto Wallet,2,17,620.49,2,1,0,18,Paid Ads,3,0
CUST-06192,22,Female,London,Crypto Wallet,80,15,2442.67,2,0,8,16,Paid Ads,5,0
CUST-06193,26,Female,South West,Savings,100,18,272.2,1,1,1,13,Paid Ads,4,0
CUST-06194,46,Female,Scotland,Business Account,37,19,2789.19,2,0,1,15,Referral,4,0
CUST-06195,18,Female,Scotland,Crypto Wallet,14,19,817.1,2,0,2,10,Organic,4,0
CUST-06196,33,Non-binary,Scotland,Business Account,16,15,711.06,2,1,2,20,Referral,4,0
CUST-06197,18,Male,South East,Crypto Wallet,13,18,3345.24,2,1,2,9,Social Media,3,0
CUST-06198,29,Male,North West,Crypto Wallet,8,9,2219.24,3,0,1,10,Referral,5,0
CUST-06199,31,Female,Scotland,Savings,18,14,469.28,2,0,3,11,Referral,2,0
CUST-06200,30,Male,Scotland,Current Account,1,20,6958.85,2,0,3,14,Organic,3,0
CUST-06201,28,Male,South West,Business Account,115,9,3316.14,1,0,3,13,Referral,5,0
CUST-06202,21,Female,South East,Investment ISA,13,16,161.19,1,1,1,12,Paid Ads,3,0
CUST-06203,62,Female,South West,Current Account,62,21,1256.63,1,0,3,15,Referral,5,0
CUST-06204,57,Female,North West,Current Account,30,13,2829.62,1,1,4,19,Organic,4,0
CUST-06205,21,Male,Scotland,Investment ISA,8,21,1582.24,2,1,0,10,Referral,5,0
CUST-06206,53,Female,North West,Savings,6,14,33.51,2,0,3,13,Paid Ads,4,0
CUST-06207,30,Male,East of England,Current Account,120,12,1951.23,2,0,2,16,Referral,4,0
CUST-06208,36,Male,London,Current Account,35,10,4487.54,3,1,1,12,Referral,5,0
CUST-06209,34,Female,Scotland,Investment ISA,6,14,1639.74,1,1,4,5,Referral,1,0
CUST-06210,27,Male,Midlands,Current Account,1,12,1932.51,2,0,1,11,Social Media,4,0
CUST-06211,46,Male,London,Savings,28,20,6148.01,2,1,2,12,Referral,3,0
CUST-06212,36,Female,London,Crypto Wallet,8,22,270.13,1,1,3,12,Paid Ads,4,0
CUST-06213,29,Male,South West,Crypto Wallet,6,13,4375.17,1,0,2,16,Paid Ads,5,0
CUST-06214,19,Female,London,Current Account,31,13,2717.62,2,1,1,11,Referral,5,0
CUST-06215,24,Female,London,Current Account,27,16,257.65,4,0,3,11,Organic,3,0
CUST-06216,18,Non-binary,Northern Ireland,Savings,15,14,4176.69,1,0,1,10,Organic,5,0
CUST-06217,35,Male,Yorkshire,Investment ISA,68,18,15794.82,4,1,0,12,Organic,5,0
CUST-06218,20,Female,South East,Current Account,27,12,2698.87,2,0,1,19,Paid Ads,4,0
CUST-06219,31,Male,Scotland,Savings,53,15,3517.0,3,1,3,8,Organic,2,0
CUST-06220,51,Female,Midlands,Crypto Wallet,5,15,503.48,3,1,0,8,Organic,5,0
CUST-06221,49,Male,Wales,Business Account,8,16,860.65,1,0,0,7,Social Media,5,0
CUST-06222,34,Male,Yorkshire,Savings,2,13,533.0,1,0,1,10,Referral,4,0
CUST-06223,33,Female,South West,Current Account,8,16,2907.33,1,1,1,13,Social Media,1,0
CUST-06224,57,Male,London,Current Account,85,12,971.1,1,0,0,12,Paid Ads,3,0
CUST-06225,41,Male,Scotland,Current Account,79,14,901.78,4,0,1,10,Paid Ads,3,0
CUST-06226,31,Male,London,Current Account,34,13,4206.96,1,0,3,11,Social Media,3,0
CUST-06227,18,Female,London,Savings,17,13,13408.92,4,0,2,16,Referral,4,0
CUST-06228,39,Male,Yorkshire,Savings,36,22,1627.52,2,1,2,12,Referral,3,0
CUST-06229,44,Male,London,Current Account,19,15,273.17,1,0,0,16,Referral,3,0
CUST-06230,27,Male,Midlands,Crypto Wallet,1,16,1897.33,1,0,4,16,Social Media,4,0
CUST-06231,38,Female,Wales,Investment ISA,16,11,2275.31,2,0,1,11,Referral,3,0
CUST-06232,30,Female,North West,Savings,21,13,4903.43,2,0,1,9,Organic,4,0
CUST-06233,32,Male,London,Business Account,7,16,1226.33,1,1,2,4,Referral,5,0
CUST-06234,18,Male,Yorkshire,Investment ISA,5,7,5204.14,4,0,2,12,Paid Ads,5,0
CUST-06235,32,Male,East of England,Business Account,7,16,4329.33,1,0,0,14,Organic,1,0
CUST-06236,46,Male,Yorkshire,Current Account,23,19,1264.34,2,0,0,9,Paid Ads,4,0
CUST-06237,27,Male,Midlands,Current Account,3,16,4838.53,2,0,1,12,Referral,5,0
CUST-06238,35,Female,South East,Savings,30,11,5520.46,3,0,3,13,Social Media,3,0
CUST-06239,25,Female,London,Savings,13,15,488.17,1,1,2,13,Paid Ads,5,0
CUST-06240,39,Female,Yorkshire,Current Account,10,12,5724.02,1,1,1,11,Referral,4,0
CUST-06241,32,Male,South East,Investment ISA,39,23,1565.61,1,1,2,10,Organic,1,0
CUST-06242,23,Female,Wales,Current Account,16,19,1343.53,1,1,1,11,Paid Ads,5,0
CUST-06243,50,Female,North West,Investment ISA,11,15,1588.37,2,1,4,8,Paid Ads,5,0
CUST-06244,46,Female,Midlands,Savings,50,25,8018.04,1,1,0,13,Social Media,5,0
